id,anime_id,title,type,producer,studio,genre,images
9949,9794,Tono to Issho 1.5,OVA,,Gathering,"Comedy, Historical, Parody, Samurai, Seinen",{'https://cdn.myanimelist.net/images/anime/10/27152l.jpg'}
9950,16982,Hayate no Gotoku! Cuties,TV,TV Tokyo,Manglobe,"Comedy, Harem, Parody, Romance, Shounen","{'https://cdn.myanimelist.net/images/anime/10/48953l.jpg', 'https://cdn.myanimelist.net/images/anime/9/47675l.jpg', 'https://cdn.myanimelist.net/images/anime/2/46635l.jpg', 'https://cdn.myanimelist.net/images/anime/6/47605l.jpg'}"
9951,3905,Wanpaku Ouji no Orochi Taiji,Movie,,Toei Animation,Adventure,{'https://cdn.myanimelist.net/images/anime/11/58415l.jpg'}
9952,11715,Kamisama Dolls Specials,Special,,Brain&#039;s Base,Comedy,{'https://cdn.myanimelist.net/images/anime/8/32717l.jpg'}
9953,10690,Magic Tree House,Movie,"TV Tokyo, Dentsu, TV Osaka, Media Factory, GAGA, Yahoo! Japan",Ajia-Do,"Adventure, Magic","{'https://cdn.myanimelist.net/images/anime/5/34487l.jpg', 'https://cdn.myanimelist.net/images/anime/10/34489l.jpg', 'https://cdn.myanimelist.net/images/anime/11/46899l.jpg', 'https://cdn.myanimelist.net/images/anime/1776/106285l.jpg'}"
9954,29785,Jitsu wa Watashi wa,TV,"TV Tokyo, Sotsu, DAX Production","TMS Entertainment, 3xCube","Comedy, Supernatural, Romance, Vampire, Fantasy, School, Shounen","{'https://cdn.myanimelist.net/images/anime/8/74042l.jpg', 'https://cdn.myanimelist.net/images/anime/7/72719l.jpg'}"
9955,2309,"Azusa, Otetsudai Shimasu!",OVA,Animax,TMS Entertainment,"Comedy, Sci-Fi, Slice of Life, Sports","{'https://cdn.myanimelist.net/images/anime/2/2552l.jpg', 'https://cdn.myanimelist.net/images/anime/13/18625l.jpg'}"
9956,34261,Kai: Geoul Hosuui Jeonseo,Movie,,,"Adventure, Fantasy",{'https://cdn.myanimelist.net/images/anime/11/82430l.jpg'}
9957,36950,Yuragi-sou no Yuuna-san OVA,OVA,,,"Harem, Comedy, Supernatural, Romance, Ecchi, Shounen",{'https://cdn.myanimelist.net/images/anime/8/89469l.jpg'}
9958,33926,Quanzhi Gaoshou,ONA,"bilibili, Tencent Penguin Pictures, China Literature Limited",G.CMay Animation &amp; Film,"Action, Game","{'https://cdn.myanimelist.net/images/anime/7/81892l.jpg', 'https://cdn.myanimelist.net/images/anime/1534/104725l.jpg'}"
9959,19919,Tesagure! Bukatsumono,TV,"VAP, Nippon Television Network, Bouncy, Just Pro, JP Room",Yaoyorozu,"Parody, School, Slice of Life",{'https://cdn.myanimelist.net/images/anime/8/56211l.jpg'}
9960,31361,Neko Enikki,TV,comico,Kachidoki Studio,"Comedy, Slice of Life",{'https://cdn.myanimelist.net/images/anime/7/75429l.jpg'}
9961,21781,Tsubasa to Hotaru,Special,Shueisha,J.C.Staff,"Romance, School, Shoujo",{'https://cdn.myanimelist.net/images/anime/11/59507l.jpg'}
9962,30311,Kuroko no Basket 3rd Season NG-shuu,Special,Bandai Visual,Production I.G,"Comedy, Sports",{'https://cdn.myanimelist.net/images/anime/13/72551l.jpg'}
9963,5812,Doubutsu Sumo Taikai,Movie,,,Action,{'https://cdn.myanimelist.net/images/anime/11/12219l.jpg'}
9964,35933,Aoshima Megu,ONA,,,Adventure,{'https://cdn.myanimelist.net/images/anime/10/86844l.jpg'}
9965,1141,Palme no Ki,Movie,"Genco, Kadokawa Shoten",Palm Studio,"Adventure, Drama, Fantasy, Romance","{'https://cdn.myanimelist.net/images/anime/12/12909l.jpg', 'https://cdn.myanimelist.net/images/anime/1/1141l.jpg', 'https://cdn.myanimelist.net/images/anime/1647/91261l.jpg', 'https://cdn.myanimelist.net/images/anime/8/17789l.jpg', 'https://cdn.myanimelist.net/images/anime/1002/91262l.jpg'}"
9966,35416,"Kabuki-bu!: Oogiri ""Chiyocolate-gassen""",Special,"Kadokawa Shoten, Pony Canyon",Studio Deen,School,{'https://cdn.myanimelist.net/images/anime/9/85493l.jpg'}
9967,12499,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,Movie,,Shin-Ei Animation,"Comedy, Seinen","{'https://cdn.myanimelist.net/images/anime/11/35099l.jpg', 'https://cdn.myanimelist.net/images/anime/1474/94869l.jpg', 'https://cdn.myanimelist.net/images/anime/8/84113l.jpg'}"
9968,10732,Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,OVA,,Toei Animation,"Adventure, Comedy, Magic, Shounen, Supernatural",{'https://cdn.myanimelist.net/images/anime/13/32975l.jpg'}
9969,667,Kashimashi: Girl Meets Girl,TV,"Bandai Visual, Lantis",Studio Hibari,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life","{'https://cdn.myanimelist.net/images/anime/1/667l.jpg', 'https://cdn.myanimelist.net/images/anime/8/36411l.jpg', 'https://cdn.myanimelist.net/images/anime/9/19498l.jpg', 'https://cdn.myanimelist.net/images/anime/3/3218l.jpg'}"
9970,1451,Shuranosuke Zanmaken: Shikamamon no Otoko,Movie,,Production Reed,"Action, Supernatural, Historical, Thriller",{'https://cdn.myanimelist.net/images/anime/11/44163l.jpg'}
9971,37413,Polka Dot,Music,,,Music,{'https://cdn.myanimelist.net/images/anime/1179/90851l.jpg'}
9972,2417,Saigo no Door wo Shimero!,OVA,,Phoenix Entertainment,"Comedy, Drama, Romance, Yaoi",{'https://cdn.myanimelist.net/images/anime/9/2720l.jpg'}
9973,8682,Television,ONA,Space Neko,,Horror,{'https://cdn.myanimelist.net/images/anime/5/23924l.jpg'}
9974,6714,Dragon Ball Z: Atsumare! Gokuu World,OVA,,Toei Animation,"Action, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",{'https://cdn.myanimelist.net/images/anime/2/55203l.jpg'}
9975,10459,Puu-Neko,TV,,DLE,Comedy,{'https://cdn.myanimelist.net/images/anime/9/28722l.jpg'}
9976,15977,Winner,Music,NHK,,"Kids, Sports, Music, School",{'https://cdn.myanimelist.net/images/anime/7/43131l.jpg'}
9977,34437,Code Geass: Fukkatsu no Lelouch,Unknown,,Sunrise,"Action, Military, Sci-Fi, Super Power, Drama, Mecha","{'https://cdn.myanimelist.net/images/anime/1611/93445l.jpg', 'https://cdn.myanimelist.net/images/anime/1647/96892l.jpg', 'https://cdn.myanimelist.net/images/anime/3/82994l.jpg'}"
9978,875,Mind Game,Movie,Beyond C.,Studio 4°C,"Adventure, Comedy, Dementia, Psychological, Romance","{'https://cdn.myanimelist.net/images/anime/1722/96276l.jpg', 'https://cdn.myanimelist.net/images/anime/8/4028l.jpg'}"
9979,3917,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,OVA,Pink Pineapple,,Hentai,"{'https://cdn.myanimelist.net/images/anime/2/53275l.jpg', 'https://cdn.myanimelist.net/images/anime/11/7049l.jpg'}"
9980,4803,Kawarazaki-ke no Ichizoku 2,OVA,Pink Pineapple,Arms,Hentai,{'https://cdn.myanimelist.net/images/anime/3/26200l.jpg'}
9981,1079,Armitage III,OVA,Pioneer LDC,AIC,"Action, Adventure, Romance, Mecha, Sci-Fi, Police","{'https://cdn.myanimelist.net/images/anime/3/65179l.jpg', 'https://cdn.myanimelist.net/images/anime/1948/92293l.jpg', 'https://cdn.myanimelist.net/images/anime/4/2857l.jpg', 'https://cdn.myanimelist.net/images/anime/1398/94072l.jpg', 'https://cdn.myanimelist.net/images/anime/1729/94071l.jpg', 'https://cdn.myanimelist.net/images/anime/1043/92904l.jpg'}"
9982,36962,Shokugeki no Souma: San no Sara - Toutsuki Ressha-hen OVA,OVA,,J.C.Staff,"Drama, Shounen","{'https://cdn.myanimelist.net/images/anime/1281/92829l.jpg', 'https://cdn.myanimelist.net/images/anime/11/89606l.jpg', 'https://cdn.myanimelist.net/images/anime/1449/97894l.jpg'}"
9983,291,D.C.S.S: Da Capo Second Season,TV,,feel.,"Comedy, Harem, Romance, Supernatural, Drama",{'https://cdn.myanimelist.net/images/anime/8/73937l.jpg'}
9984,7774,Shin Koihime†Musou OVA,OVA,Marvelous,Doga Kobo,"Comedy, Ecchi, Fantasy","{'https://cdn.myanimelist.net/images/anime/12/25031l.jpg', 'https://cdn.myanimelist.net/images/anime/12/26692l.jpg'}"
9985,36370,Ginga Eiyuu Densetsu: Die Neue These Seiran 2,Movie,,,"Action, Military, Sci-Fi, Space, Drama","{'https://cdn.myanimelist.net/images/anime/1215/103351l.jpg', 'https://cdn.myanimelist.net/images/anime/1564/101005l.jpg'}"
9986,22345,Funny Pets 2nd Season,TV,,,Comedy,{'https://cdn.myanimelist.net/images/anime/13/58491l.jpg'}
9987,2190,Tsubaki Iro no Purijioone,OVA,"Green Bunny, Shinkuukan",,Hentai,{'https://cdn.myanimelist.net/images/anime/3/4102l.jpg'}
9988,642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,Special,,Madhouse,"Ecchi, Romance, Shounen",{'https://cdn.myanimelist.net/images/anime/8/5228l.jpg'}
9989,35760,Shingeki no Kyojin Season 3,TV,Kodansha,Wit Studio,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen","{'https://cdn.myanimelist.net/images/anime/1349/99450l.jpg', 'https://cdn.myanimelist.net/images/anime/1627/92098l.jpg', 'https://cdn.myanimelist.net/images/anime/1173/92110l.jpg', 'https://cdn.myanimelist.net/images/anime/1532/99451l.jpg', 'https://cdn.myanimelist.net/images/anime/1775/99449l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86318l.jpg', 'https://cdn.myanimelist.net/images/anime/1873/99448l.jpg', 'https://cdn.myanimelist.net/images/anime/10/88716l.jpg', 'https://cdn.myanimelist.net/images/anime/2/90036l.jpg'}"
9990,34106,Kyoukai no Rinne (TV) 3rd Season,TV,"Shogakukan Productions, NHK, Shogakukan",Brain&#039;s Base,"Comedy, Supernatural, Romance, School, Shounen","{'https://cdn.myanimelist.net/images/anime/5/82130l.jpg', 'https://cdn.myanimelist.net/images/anime/13/85289l.jpg', 'https://cdn.myanimelist.net/images/anime/5/82072l.jpg'}"
9991,18377,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,Movie,,Tokyo Movie Shinsha,"Comedy, Sports","{'https://cdn.myanimelist.net/images/anime/11/49231l.jpg', 'https://cdn.myanimelist.net/images/anime/5/49233l.jpg', 'https://cdn.myanimelist.net/images/anime/1446/96591l.jpg'}"
9992,7662,Shinrei Tantei Yakumo,TV,"NHK, Sogo Vision, NHK-BS2",Bee Train,"Horror, Mystery, Shoujo, Supernatural","{'https://cdn.myanimelist.net/images/anime/5/35835l.jpg', 'https://cdn.myanimelist.net/images/anime/9/35839l.jpg', 'https://cdn.myanimelist.net/images/anime/13/35829l.jpg', 'https://cdn.myanimelist.net/images/anime/12/35841l.jpg', 'https://cdn.myanimelist.net/images/anime/4/35831l.jpg', 'https://cdn.myanimelist.net/images/anime/12/35833l.jpg', 'https://cdn.myanimelist.net/images/anime/4/35837l.jpg'}"
9993,36792,Eromanga-sensei OVA,OVA,,,"Comedy, Drama, Romance","{'https://cdn.myanimelist.net/images/anime/4/88994l.jpg', 'https://cdn.myanimelist.net/images/anime/1582/96343l.jpg'}"
9994,37154,Grimms Notes,TV,,,"Action, Adventure, Fantasy, Magic","{'https://cdn.myanimelist.net/images/anime/1258/90170l.jpg', 'https://cdn.myanimelist.net/images/anime/1893/93447l.jpg', 'https://cdn.myanimelist.net/images/anime/1708/96962l.jpg'}"
9995,2604,Sky Girls,TV,Konami,J.C.Staff,"Mecha, Military, Sci-Fi","{'https://cdn.myanimelist.net/images/anime/3/22738l.jpg', 'https://cdn.myanimelist.net/images/anime/3/22736l.jpg', 'https://cdn.myanimelist.net/images/anime/2/9509l.jpg', 'https://cdn.myanimelist.net/images/anime/7/22734l.jpg', 'https://cdn.myanimelist.net/images/anime/9/9506l.jpg', 'https://cdn.myanimelist.net/images/anime/13/9508l.jpg', 'https://cdn.myanimelist.net/images/anime/9/22735l.jpg', 'https://cdn.myanimelist.net/images/anime/11/9507l.jpg', 'https://cdn.myanimelist.net/images/anime/12/22737l.jpg', 'https://cdn.myanimelist.net/images/anime/5/22733l.jpg'}"
9996,33913,Peeban,OVA,PansonWorks,GARDEN LODGE,Comedy,{'https://cdn.myanimelist.net/images/anime/5/81609l.jpg'}
9997,16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,Movie,Kinoshita Group Holdings,Toei Animation,"Action, Kids, Magic, Shoujo","{'https://cdn.myanimelist.net/images/anime/2/44386l.jpg', 'https://cdn.myanimelist.net/images/anime/8/59153l.jpg', 'https://cdn.myanimelist.net/images/anime/2/44500l.jpg', 'https://cdn.myanimelist.net/images/anime/11/45959l.jpg'}"
9998,7504,Bollogi Iyagi,ONA,,,"Drama, Romance",{'https://cdn.myanimelist.net/images/anime/2/18010l.jpg'}
9999,31865,Kare Baka: Wagahai no Kare wa Baka de R,ONA,,Sakura Create,"Comedy, Romance, School",{'https://cdn.myanimelist.net/images/anime/2/76734l.jpg'}
10000,32526,Love Live! Sunshine!!,TV,"Bandai Visual, Lantis, Magic Capsule, ASCII Media Works, Bushiroad",Sunrise,"Music, Slice of Life, School",{'https://cdn.myanimelist.net/images/anime/8/80791l.jpg'}
10001,37722,Uchi no Maid ga Uzasugiru!,TV,,Doga Kobo,"Slice of Life, Comedy, Shoujo Ai","{'https://cdn.myanimelist.net/images/anime/1786/95330l.jpg', 'https://cdn.myanimelist.net/images/anime/1937/91847l.jpg'}"
10002,23931,Uchuu Senkan Yamato 2199: Tsuioku no Koukai,Special,AIC,Xebec,"Action, Military, Sci-Fi, Space, Drama","{'https://cdn.myanimelist.net/images/anime/2/62019l.jpg', 'https://cdn.myanimelist.net/images/anime/11/62689l.jpg'}"
10003,9535,Gongitsune,Movie,Aikikaku Center,,Adventure,{'https://cdn.myanimelist.net/images/anime/9/26400l.jpg'}
10004,296,Dragon Drive,TV,"Bandai Visual, Nihon Ad Systems, TV Tokyo Music",Madhouse,"Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen",{'https://cdn.myanimelist.net/images/anime/1/2214l.jpg'}
10005,10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,Special,,Sunrise,"Action, Military, Sci-Fi, Space, Drama, Mecha",{'https://cdn.myanimelist.net/images/anime/4/29043l.jpg'}
10006,37279,Eyedrops Special Episode,ONA,,,Space,{'https://cdn.myanimelist.net/images/anime/1727/90471l.jpg'}
10007,18627,Visitor,Special,GAGA,,Sci-Fi,{'https://cdn.myanimelist.net/images/anime/11/49751l.jpg'}
10008,33606,One Piece Film: Gold Episode 0 - 711 ver.,Special,,Toei Animation,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen","{'https://cdn.myanimelist.net/images/anime/4/83792l.jpg', 'https://cdn.myanimelist.net/images/anime/9/80825l.jpg'}"
10009,8372,Makoto-chan,Movie,Tokyo Movie Shinsha,,Comedy,"{'https://cdn.myanimelist.net/images/anime/6/22041l.jpg', 'https://cdn.myanimelist.net/images/anime/1641/109775l.jpg'}"
10010,6531,Kimihagu,OVA,"Milky Animation Label, MS Pictures",,Hentai,{'https://cdn.myanimelist.net/images/anime/9/14897l.jpg'}
10011,28309,Oni Chichi 2: Harvest,OVA,,PoRO,Hentai,{'https://cdn.myanimelist.net/images/anime/1497/103866l.jpg'}
10012,2313,Muumindani no Suisei,Movie,Telescreen BV,Visual 80,"Adventure, Comedy, Fantasy, Kids",{'https://cdn.myanimelist.net/images/anime/12/3984l.jpg'}
10013,30533,Gundam Build Fighters Try: Island Wars,OVA,,Sunrise,"Action, Sci-Fi, Mecha","{'https://cdn.myanimelist.net/images/anime/13/80901l.jpg', 'https://cdn.myanimelist.net/images/anime/3/73291l.jpg'}"
10014,33349,Hajimete no Eigo: Sekai Meisaku Douwa,OVA,,,"Kids, Fantasy",{'https://cdn.myanimelist.net/images/anime/10/80126l.jpg'}
10015,31052,Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle,Movie,Toho,,"Adventure, Comedy, Shounen","{'https://cdn.myanimelist.net/images/anime/10/75754l.jpg', 'https://cdn.myanimelist.net/images/anime/8/75758l.jpg', 'https://cdn.myanimelist.net/images/anime/10/75756l.jpg'}"
10016,1598,Casshern: Robot Hunter,OVA,"Artmic, Tokyo Kids",Tatsunoko Production,"Adventure, Mecha, Sci-Fi","{'https://cdn.myanimelist.net/images/anime/11/82489l.jpg', 'https://cdn.myanimelist.net/images/anime/1306/96465l.jpg', 'https://cdn.myanimelist.net/images/anime/13/82490l.jpg', 'https://cdn.myanimelist.net/images/anime/11/25790l.jpg', 'https://cdn.myanimelist.net/images/anime/1952/96466l.jpg', 'https://cdn.myanimelist.net/images/anime/8/57629l.jpg'}"
10017,37497,Irozuku Sekai no Ashita kara,TV,,P.A. Works,Drama,"{'https://cdn.myanimelist.net/images/anime/1445/95324l.jpg', 'https://cdn.myanimelist.net/images/anime/1109/93902l.jpg', 'https://cdn.myanimelist.net/images/anime/1618/91118l.jpg', 'https://cdn.myanimelist.net/images/anime/1424/93855l.jpg'}"
10018,34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,Movie,,Wit Studio,"Action, Fantasy, Drama, Horror","{'https://cdn.myanimelist.net/images/anime/1198/90958l.jpg', 'https://cdn.myanimelist.net/images/anime/1749/99713l.jpg', 'https://cdn.myanimelist.net/images/anime/1762/95792l.jpg', 'https://cdn.myanimelist.net/images/anime/1372/99734l.jpg', 'https://cdn.myanimelist.net/images/anime/1657/94681l.jpg', 'https://cdn.myanimelist.net/images/anime/1519/90945l.jpg', 'https://cdn.myanimelist.net/images/anime/1834/90944l.jpg', 'https://cdn.myanimelist.net/images/anime/1681/95793l.jpg'}"
10019,30979,Hachikadzuki-hime,OVA,,,"Drama, Fantasy, Historical, Kids",{'https://cdn.myanimelist.net/images/anime/13/74523l.jpg'}
10020,36368,Katasumi no Uroko,ONA,,,"Adventure, Drama, Fantasy",{'https://cdn.myanimelist.net/images/anime/5/87792l.jpg'}
10021,22835,Himegoto,TV,,Asahi Production,"Comedy, Ecchi, School",{'https://cdn.myanimelist.net/images/anime/8/75226l.jpg'}
10022,3941,Rensa Byoutou,OVA,Milky Animation Label,Anime Antenna Iinkai,Hentai,"{'https://cdn.myanimelist.net/images/anime/10/7216l.jpg', 'https://cdn.myanimelist.net/images/anime/11/26304l.jpg'}"
10023,567,The Big O,TV,Bandai Visual,Sunrise,"Action, Sci-Fi, Mystery, Psychological, Mecha","{'https://cdn.myanimelist.net/images/anime/1/567l.jpg', 'https://cdn.myanimelist.net/images/anime/10/50333l.jpg', 'https://cdn.myanimelist.net/images/anime/6/47457l.jpg', 'https://cdn.myanimelist.net/images/anime/1643/94030l.jpg', 'https://cdn.myanimelist.net/images/anime/1365/92212l.jpg', 'https://cdn.myanimelist.net/images/anime/3/50335l.jpg'}"
10024,7598,Loups=Garous,Movie,Trans Arts,Production I.G,"Sci-Fi, Mystery, Thriller","{'https://cdn.myanimelist.net/images/anime/13/26343l.jpg', 'https://cdn.myanimelist.net/images/anime/6/35383l.jpg', 'https://cdn.myanimelist.net/images/anime/1828/96114l.jpg'}"
10025,9438,Rainbow Sentai Robin,TV,,Toei Animation,"Action, Adventure, Sci-Fi","{'https://cdn.myanimelist.net/images/anime/8/46831l.jpg', 'https://cdn.myanimelist.net/images/anime/4/26125l.jpg', 'https://cdn.myanimelist.net/images/anime/1773/95218l.jpg'}"
10026,30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo",Movie,,Nippon Animation,"Kids, Slice of Life, Comedy, School",{'https://cdn.myanimelist.net/images/anime/5/74141l.jpg'}
10027,12723,Loups=Garous Pilot,Special,Trans Arts,Production I.G,"Thriller, Mystery, Sci-Fi",
10028,25085,Meiken Lassie Specials,Special,Bandai Visual,Nippon Animation,"Adventure, Slice of Life",{'https://cdn.myanimelist.net/images/anime/2/64145l.jpg'}
10029,35603,Seikaisuru Kado: Ekwari,Special,,Toei Animation,Sci-Fi,{'https://cdn.myanimelist.net/images/anime/3/85883l.jpg'}
10030,1751,Jikuu Bouken Nuumamonjaa,OVA,Yomiuri Advertising,Production I.G,"Action, Comedy, Fantasy","{'https://cdn.myanimelist.net/images/anime/5/3589l.jpg', 'https://cdn.myanimelist.net/images/anime/2/89277l.jpg'}"
10031,11179,Papa no Iukoto wo Kikinasai!,TV,"Starchild Records, KlockWorx, PPP, Studio Mausu, Shueisha",feel.,"Comedy, Romance, Slice of Life","{'https://cdn.myanimelist.net/images/anime/5/78215l.jpg', 'https://cdn.myanimelist.net/images/anime/2/78214l.jpg', 'https://cdn.myanimelist.net/images/anime/2/35039l.jpg', 'https://cdn.myanimelist.net/images/anime/13/36865l.jpg', 'https://cdn.myanimelist.net/images/anime/7/78217l.jpg', 'https://cdn.myanimelist.net/images/anime/3/78216l.jpg', 'https://cdn.myanimelist.net/images/anime/12/36863l.jpg'}"
10032,35671,Chiisai Aki Mitsuketa (1982),Music,NHK,,"Music, Kids",{'https://cdn.myanimelist.net/images/anime/9/86037l.jpg'}
10033,33540,Shima Kousaku no Asia Shinseki-den,TV,NHK,,"Cars, Drama, Seinen",{'https://cdn.myanimelist.net/images/anime/11/80672l.jpg'}
10034,6117,Gokujou!! Mecha Mote Iinchou,TV,"TV Tokyo, Shogakukan Productions, Ryukyu Asahi Broadcasting",SynergySP,"Comedy, Romance, School, Shoujo","{'https://cdn.myanimelist.net/images/anime/11/13589l.jpg', 'https://cdn.myanimelist.net/images/anime/12/13986l.jpg'}"
10035,29954,Embah,ONA,,,Dementia,{'https://cdn.myanimelist.net/images/anime/9/71871l.jpg'}
10036,17157,Nozoki Ana,OVA,Toho,Studio Fantasia,"Comedy, Drama, Ecchi","{'https://cdn.myanimelist.net/images/anime/7/46247l.jpg', 'https://cdn.myanimelist.net/images/anime/12/49345l.jpg'}"
10037,32345,Celebration and Chorale,Movie,,,Music,{'https://cdn.myanimelist.net/images/anime/9/77601l.jpg'}
10038,5031,Cobra The Animation: Time Drive,OVA,Magic Bus,,"Action, Adventure, Space, Sci-Fi","{'https://cdn.myanimelist.net/images/anime/1313/104865l.jpg', 'https://cdn.myanimelist.net/images/anime/11/14093l.jpg'}"
10039,7,Witch Hunter Robin,TV,Bandai Visual,Sunrise,"Action, Magic, Police, Supernatural, Drama, Mystery","{'https://cdn.myanimelist.net/images/anime/6/10253l.jpg', 'https://cdn.myanimelist.net/images/anime/6/6704l.jpg', 'https://cdn.myanimelist.net/images/anime/11/66465l.jpg', 'https://cdn.myanimelist.net/images/anime/8/21247l.jpg', 'https://cdn.myanimelist.net/images/anime/1796/91065l.jpg', 'https://cdn.myanimelist.net/images/anime/3/22901l.jpg', 'https://cdn.myanimelist.net/images/anime/3/22902l.jpg', 'https://cdn.myanimelist.net/images/anime/11/25527l.jpg', 'https://cdn.myanimelist.net/images/anime/1338/106905l.jpg', 'https://cdn.myanimelist.net/images/anime/1602/109649l.jpg', 'https://cdn.myanimelist.net/images/anime/10/19969l.jpg'}"
10040,35537,Aotenjou no Clown,Music,NHK,,"Music, Kids",{'https://cdn.myanimelist.net/images/anime/6/85646l.jpg'}
